player_id,name,card_year,denominator,n_listings,n_auctions,n_fixed,price_min,price_p25,price_median,price_mean,price_p75,price_max,top_listing_url,top_listing_title,has_market,p_MLB_DEBUT,p_ESTABLISHED_MLB,p_ALL_STAR_ONCE,p_ELITE,composite_score,composite_score_raw,grade,percentile,cur_level,is_international,draft_round,draft_pick
draft_2023_seth_keener_r3p84,Seth Keener,2024,499,2,0,2,5.99,11.989999999999998,17.99,17.99,23.99,29.99,https://www.ebay.com/itm/377077867860?_skw=%22Seth+Keener%22+1st+Bowman+Chrome+auto&hash=item57cb97a554:g:vDQAAeSw59BpzIrN,2023 Bowman Draft - SETH KEENER Chrome Auto Refractor 1st #/499 White Sox,1,0.1892,0.012,,,0.262,0.082,B+,0.7119,A+,0,3,84
draft_2023_riley_frey_r19p579,Riley Frey,2024,0,0,0,0,,,,,,,,,0,0.1733,0.0455,,,0.38,0.082,B+,0.7117,A+,0,19,579
draft_2023_riley_frey_r19p579,Riley Frey,2024,99,0,0,0,,,,,,,,,0,0.1733,0.0455,,,0.38,0.082,B+,0.7117,A+,0,19,579
draft_2023_riley_frey_r19p579,Riley Frey,2024,499,0,0,0,,,,,,,,,0,0.1733,0.0455,,,0.38,0.082,B+,0.7117,A+,0,19,579
draft_2024_ramsey_david_r10p313,Ramsey David,2025,0,0,0,0,,,,,,,,,0,0.1774,0.0303,,,0.345,0.082,B+,0.7116,AA,0,10,313
draft_2024_ramsey_david_r10p313,Ramsey David,2025,99,0,0,0,,,,,,,,,0,0.1774,0.0303,,,0.345,0.082,B+,0.7116,AA,0,10,313
draft_2024_ramsey_david_r10p313,Ramsey David,2025,499,0,0,0,,,,,,,,,0,0.1774,0.0303,,,0.345,0.082,B+,0.7116,AA,0,10,313
ifa_691416,Esteban González,2021,0,0,0,0,,,,,,,,,0,0.1939,0.0109,,,0.259,0.082,B+,0.712,A+,1,,
ifa_691416,Esteban González,2021,99,0,0,0,,,,,,,,,0,0.1939,0.0109,,,0.259,0.082,B+,0.712,A+,1,,
ifa_691416,Esteban González,2021,499,0,0,0,,,,,,,,,0,0.1939,0.0109,,,0.259,0.082,B+,0.712,A+,1,,
ifa_808383,Kelvis Salcedo,2023,0,0,0,0,,,,,,,,,0,0.1893,0.0108,,,0.257,0.082,B+,0.7114,A,1,,
ifa_808383,Kelvis Salcedo,2023,99,0,0,0,,,,,,,,,0,0.1893,0.0108,,,0.257,0.082,B+,0.7114,A,1,,
ifa_808383,Kelvis Salcedo,2023,499,0,0,0,,,,,,,,,0,0.1893,0.0108,,,0.257,0.082,B+,0.7114,A,1,,
draft_2018_nick_dunn_r5p153,Nick Dunn,2019,0,0,0,0,,,,,,,,,0,0.1627,0.0582,,,0.395,0.081,B+,0.7107,AAA,0,5,153
draft_2018_nick_dunn_r5p153,Nick Dunn,2019,99,0,0,0,,,,,,,,,0,0.1627,0.0582,,,0.395,0.081,B+,0.7107,AAA,0,5,153
draft_2018_nick_dunn_r5p153,Nick Dunn,2019,499,0,0,0,,,,,,,,,0,0.1627,0.0582,,,0.395,0.081,B+,0.7107,AAA,0,5,153
draft_2018_kyle_datres_r12p366,Kyle Datres,2019,0,0,0,0,,,,,,,,,0,0.1833,0.023,,,0.321,0.081,B+,0.7097,AAA,0,12,366
draft_2018_kyle_datres_r12p366,Kyle Datres,2019,99,0,0,0,,,,,,,,,0,0.1833,0.023,,,0.321,0.081,B+,0.7097,AAA,0,12,366
draft_2018_kyle_datres_r12p366,Kyle Datres,2019,499,0,0,0,,,,,,,,,0,0.1833,0.023,,,0.321,0.081,B+,0.7097,AAA,0,12,366
draft_2019_lyle_lin_r14p422,Lyle Lin,2020,0,0,0,0,,,,,,,,,0,0.1007,0.0825,,,0.408,0.081,B+,0.711,AA,0,14,422
draft_2019_lyle_lin_r14p422,Lyle Lin,2020,99,0,0,0,,,,,,,,,0,0.1007,0.0825,,,0.408,0.081,B+,0.711,AA,0,14,422
draft_2019_lyle_lin_r14p422,Lyle Lin,2020,499,0,0,0,,,,,,,,,0,0.1007,0.0825,,,0.408,0.081,B+,0.711,AA,0,14,422
draft_2021_tyler_myrick_r14p416,Tyler Myrick,2022,0,0,0,0,,,,,,,,,0,0.1591,0.0349,,,0.37,0.081,B+,0.7103,AAA,0,14,416
draft_2021_tyler_myrick_r14p416,Tyler Myrick,2022,99,0,0,0,,,,,,,,,0,0.1591,0.0349,,,0.37,0.081,B+,0.7103,AAA,0,14,416
draft_2021_tyler_myrick_r14p416,Tyler Myrick,2022,499,0,0,0,,,,,,,,,0,0.1591,0.0349,,,0.37,0.081,B+,0.7103,AAA,0,14,416
draft_2023_bennett_lee_r6p170,Bennett Lee,2024,0,40,0,40,2.97,3.8425000000000002,4.970000000000001,4.71475,5.32,8.0,https://www.ebay.com/itm/406874260826?_skw=%22Bennett+Lee%22+1st+Bowman+Chrome+auto&hash=item5ebb98855a:g:~hAAAeSwU9Bp5u4I,2024 Bowman Chrome BENNETT LEE 1st Bowman On Card Auto RC Prospects #CPA-BL,1,0.1581,0.0378,,,0.373,0.081,B+,0.7102,AA,0,6,170
draft_2023_bennett_lee_r6p170,Bennett Lee,2024,99,1,0,1,10.0,10.0,10.0,10.0,10.0,10.0,https://www.ebay.com/itm/377034723436?_skw=%22Bennett+Lee%22+1st+Bowman+Chrome+auto&hash=item57c905506c:g:QDoAAeSwSARptbFQ,BENNETT LEE 2024 BOWMAN CHROME 1ST GREEN REFRACTOR RC AUTO /99 #CPA-BL,1,0.1581,0.0378,,,0.373,0.081,B+,0.7102,AA,0,6,170
draft_2023_bennett_lee_r6p170,Bennett Lee,2024,499,3,1,3,3.58,4.035,4.49,5.0200000000000005,5.74,6.99,https://www.ebay.com/itm/178038677653?_skw=%22Bennett+Lee%22+1st+Bowman+Chrome+auto&hash=item2973eea095:g:2PkAAeSwc-Fp2Vn9,Bennett Lee Auto /499 2024 1st Bowman Chrome Prospect Refractor #CPA-BL Detroit,1,0.1581,0.0378,,,0.373,0.081,B+,0.7102,AA,0,6,170
draft_2024_edgar_alvarez_r8p242,Edgar Alvarez,2025,0,0,0,0,,,,,,,,,0,0.1536,0.055,,,0.399,0.081,B+,0.7105,AA,0,8,242
draft_2024_edgar_alvarez_r8p242,Edgar Alvarez,2025,99,0,0,0,,,,,,,,,0,0.1536,0.055,,,0.399,0.081,B+,0.7105,AA,0,8,242
draft_2024_edgar_alvarez_r8p242,Edgar Alvarez,2025,499,0,0,0,,,,,,,,,0,0.1536,0.055,,,0.399,0.081,B+,0.7105,AA,0,8,242
draft_2025_jackson_lovich_r16p494,Jackson Lovich,2026,0,0,0,0,,,,,,,,,0,0.1724,0.0108,,,0.246,0.081,B+,0.7111,A,0,16,494
draft_2025_jackson_lovich_r16p494,Jackson Lovich,2026,99,0,0,0,,,,,,,,,0,0.1724,0.0108,,,0.246,0.081,B+,0.7111,A,0,16,494
draft_2025_jackson_lovich_r16p494,Jackson Lovich,2026,499,0,0,0,,,,,,,,,0,0.1724,0.0108,,,0.246,0.081,B+,0.7111,A,0,16,494
ifa_800308,Inmer Lobo,2022,0,0,0,0,,,,,,,,,0,0.1915,0.0102,,,0.253,0.081,B+,0.7099,A+,1,,
ifa_800308,Inmer Lobo,2022,99,0,0,0,,,,,,,,,0,0.1915,0.0102,,,0.253,0.081,B+,0.7099,A+,1,,
ifa_800308,Inmer Lobo,2022,499,0,0,0,,,,,,,,,0,0.1915,0.0102,,,0.253,0.081,B+,0.7099,A+,1,,
ifa_804544,Carson Pierce,2023,0,0,0,0,,,,,,,,,0,0.1952,0.0089,,,0.248,0.081,B+,0.7108,A+,1,,
ifa_804544,Carson Pierce,2023,99,0,0,0,,,,,,,,,0,0.1952,0.0089,,,0.248,0.081,B+,0.7108,A+,1,,
ifa_804544,Carson Pierce,2023,499,0,0,0,,,,,,,,,0,0.1952,0.0089,,,0.248,0.081,B+,0.7108,A+,1,,
ifa_804728,Jake Bockenstedt,2023,0,0,0,0,,,,,,,,,0,0.1725,0.045,,,0.375,0.081,B+,0.71,AA,1,,
ifa_804728,Jake Bockenstedt,2023,99,0,0,0,,,,,,,,,0,0.1725,0.045,,,0.375,0.081,B+,0.71,AA,1,,
ifa_804728,Jake Bockenstedt,2023,499,0,0,0,,,,,,,,,0,0.1725,0.045,,,0.375,0.081,B+,0.71,AA,1,,
draft_2022_brody_jessee_r10p303,Brody Jessee,2023,0,0,0,0,,,,,,,,,0,0.1874,0.0115,,,0.258,0.08,B+,0.7087,A+,0,10,303
draft_2022_brody_jessee_r10p303,Brody Jessee,2023,99,0,0,0,,,,,,,,,0,0.1874,0.0115,,,0.258,0.08,B+,0.7087,A+,0,10,303
draft_2022_brody_jessee_r10p303,Brody Jessee,2023,499,0,0,0,,,,,,,,,0,0.1874,0.0115,,,0.258,0.08,B+,0.7087,A+,0,10,303
draft_2023_nick_maldonado_r8p233,Nick Maldonado,2024,0,0,0,0,,,,,,,,,0,0.1907,0.0113,,,0.259,0.08,B+,0.7096,A+,0,8,233
draft_2023_nick_maldonado_r8p233,Nick Maldonado,2024,99,0,0,0,,,,,,,,,0,0.1907,0.0113,,,0.259,0.08,B+,0.7096,A+,0,8,233
draft_2023_nick_maldonado_r8p233,Nick Maldonado,2024,499,0,0,0,,,,,,,,,0,0.1907,0.0113,,,0.259,0.08,B+,0.7096,A+,0,8,233
draft_2025_cade_crossland_r4p120,Cade Crossland,2026,0,0,0,0,,,,,,,,,0,0.1883,0.0118,,,0.261,0.08,B+,0.7093,A,0,4,120
draft_2025_cade_crossland_r4p120,Cade Crossland,2026,99,0,0,0,,,,,,,,,0,0.1883,0.0118,,,0.261,0.08,B+,0.7093,A,0,4,120
draft_2025_cade_crossland_r4p120,Cade Crossland,2026,499,0,0,0,,,,,,,,,0,0.1883,0.0118,,,0.261,0.08,B+,0.7093,A,0,4,120
draft_2025_justin_mitrovich_r9p269,Justin Mitrovich,2026,0,0,0,0,,,,,,,,,0,0.1905,0.0109,,,0.256,0.08,B+,0.709,A,0,9,269
draft_2025_justin_mitrovich_r9p269,Justin Mitrovich,2026,99,0,0,0,,,,,,,,,0,0.1905,0.0109,,,0.256,0.08,B+,0.709,A,0,9,269
draft_2025_justin_mitrovich_r9p269,Justin Mitrovich,2026,499,0,0,0,,,,,,,,,0,0.1905,0.0109,,,0.256,0.08,B+,0.709,A,0,9,269
draft_2025_kolten_smith_r12p359,Kolten Smith,2026,0,0,0,0,,,,,,,,,0,0.1904,0.0111,,,0.258,0.08,B+,0.7088,A,0,12,359
draft_2025_kolten_smith_r12p359,Kolten Smith,2026,99,0,0,0,,,,,,,,,0,0.1904,0.0111,,,0.258,0.08,B+,0.7088,A,0,12,359
draft_2025_kolten_smith_r12p359,Kolten Smith,2026,499,0,0,0,,,,,,,,,0,0.1904,0.0111,,,0.258,0.08,B+,0.7088,A,0,12,359
draft_2025_charlie_christensen_r15p459,Charlie Christensen,2026,0,0,0,0,,,,,,,,,0,0.1888,0.0166,,,0.281,0.08,B+,0.7091,A,0,15,459
draft_2025_charlie_christensen_r15p459,Charlie Christensen,2026,99,0,0,0,,,,,,,,,0,0.1888,0.0166,,,0.281,0.08,B+,0.7091,A,0,15,459
draft_2025_charlie_christensen_r15p459,Charlie Christensen,2026,499,0,0,0,,,,,,,,,0,0.1888,0.0166,,,0.281,0.08,B+,0.7091,A,0,15,459
ifa_672712,Luis Palacios,2017,0,0,0,0,,,,,,,,,0,0.1716,0.039,,,0.369,0.08,B+,0.7094,AAA,1,,
ifa_672712,Luis Palacios,2017,99,0,0,0,,,,,,,,,0,0.1716,0.039,,,0.369,0.08,B+,0.7094,AAA,1,,
ifa_672712,Luis Palacios,2017,499,0,0,0,,,,,,,,,0,0.1716,0.039,,,0.369,0.08,B+,0.7094,AAA,1,,
draft_2018_jaylen_palmer_r22p650,Jaylen Palmer,2019,0,0,0,0,,,,,,,,,0,0.1855,0.019,,,0.299,0.079,B+,0.7082,AAA,0,22,650
draft_2018_jaylen_palmer_r22p650,Jaylen Palmer,2019,99,0,0,0,,,,,,,,,0,0.1855,0.019,,,0.299,0.079,B+,0.7082,AAA,0,22,650
draft_2018_jaylen_palmer_r22p650,Jaylen Palmer,2019,499,0,0,0,,,,,,,,,0,0.1855,0.019,,,0.299,0.079,B+,0.7082,AAA,0,22,650
draft_2019_chris_wright_r12p356,Chris Wright,2020,0,0,0,0,,,,,,,,,0,0.1565,0.0352,,,0.37,0.079,B+,0.7083,AA,0,12,356
draft_2019_chris_wright_r12p356,Chris Wright,2020,99,0,0,0,,,,,,,,,0,0.1565,0.0352,,,0.37,0.079,B+,0.7083,AA,0,12,356
draft_2019_chris_wright_r12p356,Chris Wright,2020,499,0,0,0,,,,,,,,,0,0.1565,0.0352,,,0.37,0.079,B+,0.7083,AA,0,12,356
draft_2019_adam_leverett_r15p450,Adam Leverett,2020,0,0,0,0,,,,,,,,,0,0.1894,0.0185,,,0.292,0.079,B+,0.7085,AA,0,15,450
draft_2019_adam_leverett_r15p450,Adam Leverett,2020,99,0,0,0,,,,,,,,,0,0.1894,0.0185,,,0.292,0.079,B+,0.7085,AA,0,15,450
draft_2019_adam_leverett_r15p450,Adam Leverett,2020,499,0,0,0,,,,,,,,,0,0.1894,0.0185,,,0.292,0.079,B+,0.7085,AA,0,15,450
draft_2023_liam_sullivan_r13p375,Liam Sullivan,2024,0,0,0,0,,,,,,,,,0,0.1852,0.0117,,,0.257,0.079,B+,0.7077,A+,0,13,375
draft_2023_liam_sullivan_r13p375,Liam Sullivan,2024,99,0,0,0,,,,,,,,,0,0.1852,0.0117,,,0.257,0.079,B+,0.7077,A+,0,13,375
draft_2023_liam_sullivan_r13p375,Liam Sullivan,2024,499,0,0,0,,,,,,,,,0,0.1852,0.0117,,,0.257,0.079,B+,0.7077,A+,0,13,375
draft_2023_jacob_sharp_r17p517,Jacob Sharp,2024,0,0,0,0,,,,,,,,,0,0.1733,0.0344,,,0.347,0.079,B+,0.7073,A+,0,17,517
draft_2023_jacob_sharp_r17p517,Jacob Sharp,2024,99,0,0,0,,,,,,,,,0,0.1733,0.0344,,,0.347,0.079,B+,0.7073,A+,0,17,517
draft_2023_jacob_sharp_r17p517,Jacob Sharp,2024,499,0,0,0,,,,,,,,,0,0.1733,0.0344,,,0.347,0.079,B+,0.7073,A+,0,17,517
draft_2023_casey_steward_r19p583,Casey Steward,2024,0,0,0,0,,,,,,,,,0,0.1905,0.0104,,,0.253,0.079,B+,0.7076,A+,0,19,583
draft_2023_casey_steward_r19p583,Casey Steward,2024,99,0,0,0,,,,,,,,,0,0.1905,0.0104,,,0.253,0.079,B+,0.7076,A+,0,19,583
draft_2023_casey_steward_r19p583,Casey Steward,2024,499,0,0,0,,,,,,,,,0,0.1905,0.0104,,,0.253,0.079,B+,0.7076,A+,0,19,583
draft_2025_edian_espinal_r10p309,Edian Espinal,2026,0,0,0,0,,,,,,,,,0,0.1884,0.0111,,,0.257,0.079,B+,0.7079,A,0,10,309
draft_2025_edian_espinal_r10p309,Edian Espinal,2026,99,0,0,0,,,,,,,,,0,0.1884,0.0111,,,0.257,0.079,B+,0.7079,A,0,10,309
draft_2025_edian_espinal_r10p309,Edian Espinal,2026,499,0,0,0,,,,,,,,,0,0.1884,0.0111,,,0.257,0.079,B+,0.7079,A,0,10,309
ifa_669993,Raul Brito,2016,0,0,0,0,,,,,,,,,0,0.1652,0.0375,,,0.37,0.079,B+,0.7074,AAA,1,,
ifa_669993,Raul Brito,2016,99,0,0,0,,,,,,,,,0,0.1652,0.0375,,,0.37,0.079,B+,0.7074,AAA,1,,
ifa_669993,Raul Brito,2016,499,0,0,0,,,,,,,,,0,0.1652,0.0375,,,0.37,0.079,B+,0.7074,AAA,1,,
ifa_823242,Tanner Gresham,2026,0,0,0,0,,,,,,,,,0,0.1855,0.0276,,,0.309,0.079,B+,0.7071,A,1,,
ifa_823242,Tanner Gresham,2026,99,0,0,0,,,,,,,,,0,0.1855,0.0276,,,0.309,0.079,B+,0.7071,A,1,,
ifa_823242,Tanner Gresham,2026,499,0,0,0,,,,,,,,,0,0.1855,0.0276,,,0.309,0.079,B+,0.7071,A,1,,
ifa_823748,Garrett Hodges,2025,0,0,0,0,,,,,,,,,0,0.1917,0.0088,,,0.244,0.079,B+,0.708,A+,1,,
ifa_823748,Garrett Hodges,2025,99,0,0,0,,,,,,,,,0,0.1917,0.0088,,,0.244,0.079,B+,0.708,A+,1,,
ifa_823748,Garrett Hodges,2025,499,0,0,0,,,,,,,,,0,0.1917,0.0088,,,0.244,0.079,B+,0.708,A+,1,,
draft_2023_carter_graham_r8p228,Carter Graham,2024,0,0,0,0,,,,,,,,,0,0.1868,0.0136,,,0.25,0.078,B+,0.706,A+,0,8,228
draft_2023_carter_graham_r8p228,Carter Graham,2024,99,0,0,0,,,,,,,,,0,0.1868,0.0136,,,0.25,0.078,B+,0.706,A+,0,8,228
draft_2023_carter_graham_r8p228,Carter Graham,2024,499,0,0,0,,,,,,,,,0,0.1868,0.0136,,,0.25,0.078,B+,0.706,A+,0,8,228
draft_2024_joey_oakie_r3p84,Joey Oakie,2025,0,0,0,0,,,,,,,,,0,0.1825,0.0107,,,0.25,0.078,B+,0.7068,A,0,3,84
draft_2024_joey_oakie_r3p84,Joey Oakie,2025,99,0,0,0,,,,,,,,,0,0.1825,0.0107,,,0.25,0.078,B+,0.7068,A,0,3,84
draft_2024_joey_oakie_r3p84,Joey Oakie,2025,499,0,0,0,,,,,,,,,0,0.1825,0.0107,,,0.25,0.078,B+,0.7068,A,0,3,84
draft_2024_brendan_tunink_r8p250,Brendan Tunink,2025,0,21,0,21,50.0,55.0,60.0,74.0547619047619,75.0,179.99,https://www.ebay.com/itm/327161790376?_skw=%22Brendan+Tunink%22+1st+Bowman+Chrome+auto&hash=item4c2c5cbfa8:g:sJkAAeSwwatqCIqt,BRENDAN TUNINK 2026 Bowman Baseball 1st Bowman Chrome AUTO Rookie Card #CPA-BT,1,0.187,0.0093,,,0.244,0.078,B+,0.7056,A,0,8,250
draft_2024_brendan_tunink_r8p250,Brendan Tunink,2025,99,8,0,8,199.95,222.4925,247.495,248.11,250.0,349.95,https://www.ebay.com/itm/157910895043?_skw=%22Brendan+Tunink%22+1st+Bowman+Chrome+auto&hash=item24c43909c3:g:sYAAAeSwYi9qBi80,2026 Bowman Chrome Brendan Tunink CPA-BT 1st Green Shimmer Refractor Auto /99,1,0.187,0.0093,,,0.244,0.078,B+,0.7056,A,0,8,250
draft_2024_brendan_tunink_r8p250,Brendan Tunink,2025,499,3,0,3,124.99,129.995,135.0,139.99333333333334,147.495,159.99,https://www.ebay.com/itm/366411292259?_skw=%22Brendan+Tunink%22+1st+Bowman+Chrome+auto&hash=item554fd09e63:g:pGYAAeSwfqVqB0Bb,2026 Bowman Chrome Refractor Autograph Auto #CPABT Brendan Tunink #d 498/499 1st,1,0.187,0.0093,,,0.244,0.078,B+,0.7056,A,0,8,250
draft_2024_rocco_reid_r15p464,Rocco Reid,2025,0,0,0,0,,,,,,,,,0,0.1851,0.0121,,,0.259,0.078,B+,0.7067,A+,0,15,464
draft_2024_rocco_reid_r15p464,Rocco Reid,2025,99,0,0,0,,,,,,,,,0,0.1851,0.0121,,,0.259,0.078,B+,0.7067,A+,0,15,464
draft_2024_rocco_reid_r15p464,Rocco Reid,2025,499,0,0,0,,,,,,,,,0,0.1851,0.0121,,,0.259,0.078,B+,0.7067,A+,0,15,464
draft_2024_liam_paddack_r18p529,Liam Paddack,2025,0,0,0,0,,,,,,,,,0,0.19,0.0077,,,0.236,0.078,B+,0.7059,A+,0,18,529
draft_2024_liam_paddack_r18p529,Liam Paddack,2025,99,0,0,0,,,,,,,,,0,0.19,0.0077,,,0.236,0.078,B+,0.7059,A+,0,18,529
draft_2024_liam_paddack_r18p529,Liam Paddack,2025,499,0,0,0,,,,,,,,,0,0.19,0.0077,,,0.236,0.078,B+,0.7059,A+,0,18,529
ifa_642376,Jefry Yan,2014,0,0,0,0,,,,,,,,,0,0.1729,0.0282,,,0.342,0.078,B+,0.7057,AA,1,,
ifa_642376,Jefry Yan,2014,99,0,0,0,,,,,,,,,0,0.1729,0.0282,,,0.342,0.078,B+,0.7057,AA,1,,
ifa_642376,Jefry Yan,2014,499,0,0,0,,,,,,,,,0,0.1729,0.0282,,,0.342,0.078,B+,0.7057,AA,1,,
ifa_683726,Pedro Santos,2019,0,0,0,0,,,,,,,,,0,0.0974,0.0574,,,0.406,0.078,B+,0.7062,AA,1,,
ifa_683726,Pedro Santos,2019,99,0,0,0,,,,,,,,,0,0.0974,0.0574,,,0.406,0.078,B+,0.7062,AA,1,,
ifa_683726,Pedro Santos,2019,499,0,0,0,,,,,,,,,0,0.0974,0.0574,,,0.406,0.078,B+,0.7062,AA,1,,
ifa_692562,Alexis Hernandez,2021,0,8,0,8,7.0,27.49,29.99,27.49125,30.740000000000002,39.99,https://www.ebay.com/itm/236750517819?_skw=%22Alexis+Hernandez%22+1st+Bowman+Chrome+auto&hash=item371f6e363b:g:xlAAAeSwtK1p2l9l,2022 Bowman Chrome 1st Alexis Hernandez Autographed Signed Auto Cubs Auto,1,0.1913,0.0089,,,0.244,0.078,B+,0.7054,A+,1,,
ifa_692562,Alexis Hernandez,2021,99,2,0,2,49.99,69.97999999999999,89.97,89.97,109.96,129.95,https://www.ebay.com/itm/134358944523?_skw=%22Alexis+Hernandez%22+1st+Bowman+Chrome+auto&hash=item1f486acb0b:g:GIEAAOSwkVBjk4Tv,Alexis Hernandez 2022 1st Bowman Chrome Green Atomic Refractor Auto #/99 W/ Mag,1,0.1913,0.0089,,,0.244,0.078,B+,0.7054,A+,1,,
ifa_692562,Alexis Hernandez,2021,499,7,0,7,49.99,49.99,100.0,142.1342857142857,172.49,399.99,https://www.ebay.com/itm/334709818299?_skw=%22Alexis+Hernandez%22+1st+Bowman+Chrome+auto&hash=item4dee4283bb:g:qq4AAOSw1l1jycQ2,NON AUTO 2022 Bowman Chrome 1st Alexis Hernandez Refractor 483/499 Cubs ROOKIE ,1,0.1913,0.0089,,,0.244,0.078,B+,0.7054,A+,1,,
ifa_698973,Jose Astudillo,2021,0,0,0,0,,,,,,,,,0,0.1879,0.0111,,,0.255,0.078,B+,0.7065,A,1,,
ifa_698973,Jose Astudillo,2021,99,0,0,0,,,,,,,,,0,0.1879,0.0111,,,0.255,0.078,B+,0.7065,A,1,,
ifa_698973,Jose Astudillo,2021,499,0,0,0,,,,,,,,,0,0.1879,0.0111,,,0.255,0.078,B+,0.7065,A,1,,
ifa_813268,Jake Curtis,2025,0,0,0,0,,,,,,,,,0,0.1567,0.0431,,,0.383,0.078,B+,0.7063,AAA,1,,
ifa_813268,Jake Curtis,2025,99,0,0,0,,,,,,,,,0,0.1567,0.0431,,,0.383,0.078,B+,0.7063,AAA,1,,
ifa_813268,Jake Curtis,2025,499,0,0,0,,,,,,,,,0,0.1567,0.0431,,,0.383,0.078,B+,0.7063,AAA,1,,
ifa_824288,Treyson Peters,2026,0,0,0,0,,,,,,,,,0,0.1838,0.0268,,,0.307,0.078,B+,0.707,A+,1,,
ifa_824288,Treyson Peters,2026,99,0,0,0,,,,,,,,,0,0.1838,0.0268,,,0.307,0.078,B+,0.707,A+,1,,
ifa_824288,Treyson Peters,2026,499,0,0,0,,,,,,,,,0,0.1838,0.0268,,,0.307,0.078,B+,0.707,A+,1,,
draft_2018_justin_jarvis_r5p155,Justin Jarvis,2019,0,0,0,0,,,,,,,,,0,0.1756,0.0265,,,0.332,0.077,B+,0.7047,AAA,0,5,155
draft_2018_justin_jarvis_r5p155,Justin Jarvis,2019,99,0,0,0,,,,,,,,,0,0.1756,0.0265,,,0.332,0.077,B+,0.7047,AAA,0,5,155
draft_2018_justin_jarvis_r5p155,Justin Jarvis,2019,499,0,0,0,,,,,,,,,0,0.1756,0.0265,,,0.332,0.077,B+,0.7047,AAA,0,5,155
draft_2019_ethan_hearn_r6p192,Ethan Hearn,2020,0,21,0,21,2.99,4.99,8.0,13.432380952380951,29.99,29.99,https://www.ebay.com/itm/389851228666?_skw=%22Ethan+Hearn%22+1st+Bowman+Chrome+auto&hash=item5ac4f1a9fa:g:tCgAAOSwSYFmQBC0,2021 Bowman Chrome Ethan Hearn 1st Bowman Auto - Cubs,1,0.1538,0.0347,,,0.361,0.077,B+,0.7043,AA,0,6,192
draft_2019_ethan_hearn_r6p192,Ethan Hearn,2020,99,4,0,4,7.95,9.4875,13.0,23.485,26.997500000000002,59.99,https://www.ebay.com/itm/267091782722?_skw=%22Ethan+Hearn%22+1st+Bowman+Chrome+auto&hash=item3e2fe92c42:g:vgsAAOSwMK1nVmM-,🔥💎📈 2021 Bowman Chrome ETHAN HEARN 1st Auto Green Refractor /99 CPA-EH Cubs,1,0.1538,0.0347,,,0.361,0.077,B+,0.7043,AA,0,6,192
draft_2019_ethan_hearn_r6p192,Ethan Hearn,2020,499,2,0,2,3.0,4.7475000000000005,6.495,6.495,8.2425,9.99,https://www.ebay.com/itm/226366288961?_skw=%22Ethan+Hearn%22+1st+Bowman+Chrome+auto&hash=item34b47b7441:g:sugAAOSwJiZm7fI8,2021 Bowman Chrome Ethan Hearn 1st Bowman Auto Refractor /499,1,0.1538,0.0347,,,0.361,0.077,B+,0.7043,AA,0,6,192
draft_2019_karson_simas_r25p767,Karson Simas,2020,0,0,0,0,,,,,,,,,0,0.1767,0.0376,,,0.343,0.077,B+,0.705,AA,0,25,767
draft_2019_karson_simas_r25p767,Karson Simas,2020,99,0,0,0,,,,,,,,,0,0.1767,0.0376,,,0.343,0.077,B+,0.705,AA,0,25,767
draft_2019_karson_simas_r25p767,Karson Simas,2020,499,0,0,0,,,,,,,,,0,0.1767,0.0376,,,0.343,0.077,B+,0.705,AA,0,25,767
draft_2021_bennett_hostetler_r18p539,Bennett Hostetler,2022,0,0,0,0,,,,,,,,,0,0.1796,0.0214,,,0.308,0.077,B+,0.7026,AAA,0,18,539
draft_2021_bennett_hostetler_r18p539,Bennett Hostetler,2022,99,0,0,0,,,,,,,,,0,0.1796,0.0214,,,0.308,0.077,B+,0.7026,AAA,0,18,539
draft_2021_bennett_hostetler_r18p539,Bennett Hostetler,2022,499,0,0,0,,,,,,,,,0,0.1796,0.0214,,,0.308,0.077,B+,0.7026,AAA,0,18,539
draft_2022_cade_hunter_r5p153,Cade Hunter,2023,0,26,0,26,2.6,7.9925,11.49,18.302307692307693,27.459999999999997,75.0,https://www.ebay.com/itm/387033035525?_skw=%22Cade+Hunter%22+1st+Bowman+Chrome+auto&hash=item5a1cf77305:g:x4AAAOSwgehmUrJj,2023 Bowman Chrome Cade Hunter 1st Bowman Auto,1,0.1825,0.0215,,,0.277,0.077,B+,0.7048,AA,0,5,153
draft_2022_cade_hunter_r5p153,Cade Hunter,2023,99,1,0,1,58.95,58.95,58.95,58.95,58.95,58.95,https://www.ebay.com/itm/318239129492?_skw=%22Cade+Hunter%22+1st+Bowman+Chrome+auto&hash=item4a1887bf94:g:JtQAAeSwBXRp9mpi,"Cade Hunter Numbered Auto /99, PSA 10, 2023 Bowman Chrome , 1st Bowman",1,0.1825,0.0215,,,0.277,0.077,B+,0.7048,AA,0,5,153
draft_2022_cade_hunter_r5p153,Cade Hunter,2023,499,3,0,3,9.99,10.969999999999999,11.95,23.976666666666667,30.97,49.99,https://www.ebay.com/itm/236454339068?_skw=%22Cade+Hunter%22+1st+Bowman+Chrome+auto&hash=item370dc6e1fc:g:ZBsAAeSwdndpA42W,CADE HUNTER 2023 BOWMAN CHROME 1ST REFRACTOR RC AUTO 148/499 #CPA-CH,1,0.1825,0.0215,,,0.277,0.077,B+,0.7048,AA,0,5,153
draft_2022_kyle_jones_r7p204,Kyle Jones,2023,0,0,0,0,,,,,,,,,0,0.1586,0.0405,,,0.371,0.077,B+,0.704,A,0,7,204
