name,key_mlbam,key_fangraphs,age,year,primary_position,eta,report,Arm,Changeup,Control,Curveball,Cutter,Fastball,Field,Hit,Power,Run,Slider,Splitter,source,birthdate,mlb_played_first,debut_age,label,text
Miguelangel Sierra,658531,0,17.1,2015,SS,2019,"The Astros handed out three seven-figure bonuses on the international market in 2014, paying Dominican outfielder Ronny Rafael $1.5 million, and giving two Venezuelans -- right-hander Franklin Perez and Sierra -- $1 million each. Sierra is the most advanced of that trio and has the highest ceiling among Houston's Minor League shortstops now that Carlos Correa is in the big leagues.  Though he's just an average runner, Sierra has the quickness and other attributes to remain at shortstop. His instincts help give him good range, and he also has soft hands and solid arm strength.  Sierra has a line-drive approach and an advanced ability to make contact and use the whole field. He won't ever be a home run threat, but he could have some gap power once he adds some needed strength.",55,0,0,0,0,0,55,50,30,50,0,0,mlbam,1997-12-02,0,0.0,-1,"The ORGANIZATION handed out three seven-figure bonuses on the international market in 2014, paying GPE outfielder PERSON $1.5 million, and giving two Venezuelans -- right-hander PERSON and PERSON -- $1 million each. PERSON is the most advanced of that trio and has the highest ceiling among PERSON's ORGANIZATION shortstops now that PERSON is in the big leagues.  Though he's just an average runner, PERSON has the quickness and other attributes to remain at shortstop. His instincts help give him good range, and he also has soft hands and solid arm strength.  PERSON has a line-drive approach and an advanced ability to make contact and use the whole field. He won't ever be a home run threat, but he could have some gap power once he adds some needed strength."
Miguelangel Sierra,658531,0,18.1,2016,SS,2019,"Signed for $1 million out of Venezuela, Sierra was one of the most fundamentally sound shortstops in the 2014 international class. After he performed well in the Rookie-level Dominican Summer League to start his pro career last summer, Houston brought him to the United States for the final month of the Rookie-level Gulf Coast League season at age 17.Sierra opened eyes when he homered eight times in 14 games in the Rookie-level Appalachian League this summer after he slugged .213 in the GCL. He has started to physically mature and is noticeably stronger than he was in his debut. He needs to improve his pitch recognition but already shows the willingness to use the entire field.Less dynamic but more polished than fellow Astros teenage shortstop prospect Jonathan Arauz (acquired from the Phillies in the Ken Giles trade), Sierra has solid range thanks to his fine instincts and quick first step. He also has soft hands and an accurate arm, and he could blossom into a true plus defender.",55,0,0,0,0,0,55,50,45,50,0,0,mlbam,1997-12-02,0,0.0,-1,"Signed for $1 million out of GPE, GPE was one of the most fundamentally sound shortstops in the 2014 international class. After he performed well in the Rookie-level ORGANIZATION to start his pro career last summer, PERSON brought him to the GPE for the final month of the Rookie-level Gulf Coast League season at age 17.GPE opened eyes when he homered eight times in 14 games in the Rookie-level GPE League this summer after he slugged .213 in the ORGANIZATION. He has started to physically mature and is noticeably stronger than he was in his debut. He needs to improve his pitch recognition but already shows the willingness to use the entire field.Less dynamic but more polished than fellow PERSON teenage shortstop prospect PERSON (acquired from the Phillies in the ORGANIZATION trade), GPE has solid range thanks to his fine instincts and quick first step. He also has soft hands and an accurate arm, and he could blossom into a true plus defender."
Miguelangel Sierra,658531,0,19.1,2017,SS,2020,"One of the most fundamentally sound shortstops available during the 2014-15 international signing period, Sierra landed a $1 million bonus out of Venezuela. He made his U.S. debut midway through his first pro season, then homered eight times in the first two weeks of the Rookie-level Appalachian League schedule last summer. He got too power-conscious afterward and tailed off, particularly after making the jump to the Short Season New York-Penn League, where he was the circuit's youngest regular at age 18.Sierra has started to mature physically and has gotten significantly stronger since turning pro, though he projects more as a 15-homer guy than the slugger he looked like last summer. That's still plenty of power for a legitimate shortstop, and he needs to realize he's at his best when he focuses on hitting line drives to all fields. He'll always be an aggressive hitter but will need to make more contact at higher levels.Though he has just average speed, Sierra covers more than enough ground at shortstop because he has keen instincts and a quick first step. A reliable defender with soft hands and an accurate arm, he also has seen action at second base. A utility role could be a fallback, but he has the tools to profile as an everyday player.",55,0,0,0,0,0,55,45,45,50,0,0,mlbam,1997-12-02,0,0.0,-1,"One of the most fundamentally sound shortstops available during the 2014-15 international signing period, GPE landed a $1 million bonus out of GPE. He made his GPE debut midway through his first pro season, then homered eight times in the first two weeks of the Rookie-level Appalachian League schedule last summer. He got too power-conscious afterward and tailed off, particularly after making the jump to the ORGANIZATION York-Penn League, where he was the circuit's youngest regular at age 18.GPE has started to mature physically and has gotten significantly stronger since turning pro, though he projects more as a 15-homer guy than the slugger he looked like last summer. That's still plenty of power for a legitimate shortstop, and he needs to realize he's at his best when he focuses on hitting line drives to all fields. He'll always be an aggressive hitter but will need to make more contact at higher levels.Though he has just average speed, GPE covers more than enough ground at shortstop because he has keen instincts and a quick first step. A reliable defender with soft hands and an accurate arm, he also has seen action at second base. A utility role could be a fallback, but he has the tools to profile as an everyday player."
Mike Clevinger,605182,12808,24.0,2015,RHP,2016,"A product of Seminole (Fla.) CC, which also spawned future All-Stars Dee Gordon, Larry Parrish and Bobby Thigpen, Clevinger signed with the Angels as a fourth-round pick in 2011. He swiftly emerged as one of their top pitching prospects before he blew out his elbow eight starts into this first full pro season. He missed most of 2012 and 2013 after Tommy John surgery and was kept on a tight leash in 2014.The Indians acquired him last August in a straight-up trade for Vinnie Pestano, and Clevinger has re-emerged as a potential No. 3 starter after putting the surgery further behind him and making some mechanical adjustments. He's regularly sitting at 92-94 mph with his fastball and has touched 97.Clevinger also has three secondary pitches that grade as average or better at times, with his slider ranking ahead of his curveball and changeup. He has regained his ability to throw strikes and does a nice job of keeping his pitches down in the zone.",0,45,50,45,0,60,0,0,0,0,50,0,mlbam,1990-12-21,2016,25.05,0,"A product of GPE (Fla.) CC, which also spawned future All-Stars Dee PERSON, PERSON and PERSON, PERSON signed with the ORGANIZATION as a fourth-round pick in 2011. He swiftly emerged as one of their top pitching prospects before he blew out his elbow eight starts into this first full pro season. He missed most of 2012 and 2013 after PERSON surgery and was kept on a tight leash in 2014.The Indians acquired him last August in a straight-up trade for PERSON, and PERSON has re-emerged as a potential No. 3 starter after putting the surgery further behind him and making some mechanical adjustments. He's regularly sitting at 92-94 mph with his fastball and has touched 97.PERSON also has three secondary pitches that grade as average or better at times, with his slider ranking ahead of his curveball and changeup. He has regained his ability to throw strikes and does a nice job of keeping his pitches down in the zone."
Mike Foltynewicz,592314,10811,21.2,2013,RHP,2015," Repeating a level can be a good thing. After struggling in the South Atlantic League in his first full season, Foltynewicz went back there and dominated, being named the leagueâs Most Outstanding Pitcher. His lean and lanky frame fit the prototype for projectable right-handers. A power pitcher, he has a three-pitch mix that should work well for him, starting with a plus fastball that touches 98 mph, coming from a loose and easy arm action. His downer curve will show decent bite and heâs able to maintain his arm speed on his sinking changeup. Once he tightens up the secondary pitches and improves his command, he has everything a team would want from a workhorse in a big league rotation.",0,50,50,50,0,70,0,0,0,0,0,0,mlbam,1991-10-07,2014,22.25,1," Repeating a level can be a good thing. After struggling in the LOCATION League in his first full season, PERSON went back there and dominated, being named the leagueâs Most Outstanding Pitcher. His lean and lanky frame fit the prototype for projectable right-handers. A power pitcher, he has a three-pitch mix that should work well for him, starting with a plus fastball that touches 98 mph, coming from a loose and easy arm action. His downer curve will show decent bite and heâs able to maintain his arm speed on his sinking changeup. Once he tightens up the secondary pitches and improves his command, he has everything a team would want from a workhorse in a big league rotation."
Mike Foltynewicz,592314,10811,22.2,2014,RHP,2014,"Foltynewicz broke out in 2012 as a 20-year-old in the South Atlantic League. He continued to progress over the next two years, making his Major League debut in August 2014. During the offseason, he was a part of the package the Braves acquired from the Astros in exchange for Evan Gattis. Foltynewicz is a pure power pitcher. His fastball sits in the mid to upper 90s, and it has been clocked in the triple digits. Like most young flamethrowers, Foltynewicz is still working to tighten up his command and improve the consistency of his offspeed pitches. His changeup is his best secondary offering, and his downer curveball has the promise of giving him another average or better pitch. As the Astros do with most of their pitching prospects, Foltynewicz was used as both a starter and a reliever. He worked out of the bullpen in his first big league experience, but he has the tools necessary to become a starter if he can refine his command.",0,50,45,50,0,80,0,0,0,0,0,0,mlbam,1991-10-07,2014,22.25,1,"PERSON broke out in 2012 as a 20-year-old in the LOCATION. He continued to progress over the next two years, making his Major League debut in August 2014. During the offseason, he was a part of the package the ORGANIZATION acquired from the ORGANIZATION in exchange for PERSON. PERSON is a pure power pitcher. His fastball sits in the mid to upper 90s, and it has been clocked in the triple digits. Like most young flamethrowers, PERSON is still working to tighten up his command and improve the consistency of his offspeed pitches. His changeup is his best secondary offering, and his downer curveball has the promise of giving him another average or better pitch. As the ORGANIZATION do with most of their pitching prospects, PERSON was used as both a starter and a reliever. He worked out of the bullpen in his first big league experience, but he has the tools necessary to become a starter if he can refine his command."
Mike Ford,645801,15585,24.5,2017,1B,2018,"Ford garnered honors as both the Ivy League's hitter and pitcher of the year as a Princeton junior but ultimately went unselected in the 2013 Draft. He inked a deal with the Yankees shortly thereafter and made steady progress in subsequent years before missing much of 2016 due to wrist surgery. Ford would rebound in 2017, when he was named a Double-A Eastern League All-Star, established career highs in most offensive categories and excelled after a late-season promotion to Triple-A. Following the season, the Mariners selected Ford in the Rule 5 Draft's Major League phase.Ford has long stood out for his pure hitting ability, though it was his considerable uptick in power in 2017 -- his 20 home runs were tied for most among Yankees farmhands -- that helped thrust him into the Major League spotlight. Much of that power is to Ford's pull side, though he does have feel for using the entire field and has fared well against both right- and left-handed pitchers during his career. Ford's back-to-back seasons with a .400-plus OBP highlight his advanced approach and plate discipline, and he enters 2018 having accrued more walks than strikeouts in five professional seasons.As a Rule 5 Draft pick, Ford will need to stick on Seattle's 25-man roster for all of 2018 to avoid being offered back to New York. He has the bat to do so, but the overall profile as a first-base-only prospect in the American League who offers minimal value on the basepaths raises questions about his impact potential.",55,0,0,0,0,0,50,55,50,30,0,0,mlbam,1992-07-04,2019,26.51,0,"ORGANIZATION garnered honors as both the ORGANIZATION's hitter and pitcher of the year as a GPE junior but ultimately went unselected in the 2013 PERSON. He inked a deal with the ORGANIZATION shortly thereafter and made steady progress in subsequent years before missing much of 2016 due to wrist surgery. ORGANIZATION would rebound in 2017, when he was named a Double-A LOCATION All-Star, established career highs in most offensive categories and excelled after a late-season promotion to Triple-A. Following the season, the ORGANIZATION selected ORGANIZATION in the Rule 5 PERSON's ORGANIZATION phase.ORGANIZATION has long stood out for his pure hitting ability, though it was his considerable uptick in power in 2017 -- his 20 home runs were tied for most among ORGANIZATION farmhands -- that helped thrust him into the ORGANIZATION spotlight. Much of that power is to ORGANIZATION's pull side, though he does have feel for using the entire field and has fared well against both right- and left-handed pitchers during his career. ORGANIZATION's back-to-back seasons with a .400-plus ORGANIZATION highlight his advanced approach and plate discipline, and he enters 2018 having accrued more walks than strikeouts in five professional seasons.As a Rule 5 PERSON pick, ORGANIZATION will need to stick on GPE's 25-man roster for all of 2018 to avoid being offered back to GPE. He has the bat to do so, but the overall profile as a first-base-only prospect in the ORGANIZATION League who offers minimal value on the basepaths raises questions about his impact potential."
Mike Gerber,595222,16115,25.5,2018,OF,2018,"Gerber went undrafted in 2013 after missing a chunk of his junior season at Creighton following an appendectomy, but he rebounded to lead the Big East Conference with 11 homers as a senior before signing with the Tigers for $5,000 as a 15th-rounder. He won Detroit's Minor League Player of the Year award in his first full pro season, beginning a climb to the big leagues that culminated with 42 at-bats with the Tigers in 2018. When Detroit placed him on waivers in December, the Giants claimed him.While Gerber doesn't have a true plus tool, he's close to average across the board and can help a team in a number of ways. After hitting for average in the lower Minors, he has made a conscious effort to hit for more power as he has advanced. He has the potential to produce 20 homers on an annual basis if he makes consistent contact, though his strikeout rate has spiked to 32 percent in Triple-A the last two years.Gerber has average speed and an arm to match. He's capable of playing all three outfield spots but fits better on the corners than he does in center. An overachiever with strong makeup, he projects more as a fourth outfielder than as a regular.",50,0,0,0,0,0,50,45,50,50,0,0,mlbam,1992-07-08,2018,25.5,0,"GPE went undrafted in 2013 after missing a chunk of his junior season at ORGANIZATION following an appendectomy, but he rebounded to lead the Big East Conference with 11 homers as a senior before signing with the ORGANIZATION for $5,000 as a 15th-rounder. He won PERSON's ORGANIZATION of the Year award in his first full pro season, beginning a climb to the big leagues that culminated with 42 at-bats with the ORGANIZATION in 2018. When PERSON placed him on waivers in December, the ORGANIZATION claimed him.While GPE doesn't have a true plus tool, he's close to average across the board and can help a team in a number of ways. After hitting for average in the lower Minors, he has made a conscious effort to hit for more power as he has advanced. He has the potential to produce 20 homers on an annual basis if he makes consistent contact, though his strikeout rate has spiked to 32 percent in Triple-A the last two years.GPE has average speed and an arm to match. He's capable of playing all three outfield spots but fits better on the corners than he does in center. An overachiever with strong makeup, he projects more as a fourth outfielder than as a regular."
Mike Gerber,595222,16115,26.9,2019,OF,2019,"Boxed out of a surprisingly crowded corner outfield situation in Detroit, Gerber should get an opportunity to become a lefty-hitting platoon corner outfielder with power. He has at least above-average raw and has adjusted his swing to better ensure consistent lift. He's going to strike out a lot, but he mashes right-handed pitching and plays a very good corner outfield, so he might play against lefties, too, and just hit toward the bottom of the order on those days. He's older, but is a clear fit in a limited but necessary role.",50,0,0,0,0,0,55,40,60,50,0,0,fg_2019 Report,1992-07-08,2018,25.5,0,"Boxed out of a surprisingly crowded corner outfield situation in GPE, GPE should get an opportunity to become a lefty-hitting platoon corner outfielder with power. He has at least above-average raw and has adjusted his swing to better ensure consistent lift. He's going to strike out a lot, but he mashes right-handed pitching and plays a very good corner outfield, so he might play against lefties, too, and just hit toward the bottom of the order on those days. He's older, but is a clear fit in a limited but necessary role."
Mike Montgomery,543557,4869,23.5,2013,LHP,2014,"The enigmatic lefty came to the Rays from the Royals in the big James Shields trade. The stuff has, and continues to be there for Montgomery, but the results haven't. He was demoted in 2012 and still struggled in Double-A. Perhaps a change of scenery will help, as Montgomery still has the potential to throw three above-average pitches with his fastball, slider and changeup. His curve gives him a fourth Major League average pitch. More than anything, his issues have been command and delivery-related. If the Rays can get him straightened out, he still has the tools to be one of the better young left-handers in the game.Bernie Pleskoff's scouting report Â»",0,60,50,0,0,0,0,0,0,0,60,0,mlbam,1989-07-01,2015,25.52,0,"The enigmatic lefty came to the Rays from the Royals in the big PERSON trade. The stuff has, and continues to be there for PERSON, but the results haven't. He was demoted in 2012 and still struggled in Double-A. Perhaps a change of scenery will help, as PERSON still has the potential to throw three above-average pitches with his fastball, slider and changeup. His curve gives him a fourth Major League average pitch. More than anything, his issues have been command and delivery-related. If the Rays can get him straightened out, he still has the tools to be one of the better young left-handers in the game.Bernie PERSON's scouting report Â»"
Mike Morin,573046,13442,21.7,2013,RHP,2014," Morin excelled as North Carolina's closer for two seasons and set the school's single-season record with 19 saves as a junior. But scouts worried about his lack of a quality breaking ball and he slid to the 13th round in the 2012 Draft. So far, Morin has made those fears appear unfounded. He made quick work of the California League and earned a promotion to Double-A Arkansas in his first full professional season. Morin throws his fastball in the low-90s and occasionally reaches back for a little extra velocity. His main weapon is his changeup, which is a plus offering. Morin commands both of his pitches well and isn't afraid to challenge hitters. The Angels have used him as a closer in the Minor Leagues, but he profiles better as a set-up man in the Major Leagues.",0,60,60,0,0,50,0,0,0,0,0,0,mlbam,1991-05-03,2014,22.68,1," PERSON excelled as GPE's closer for two seasons and set the school's single-season record with 19 saves as a junior. But scouts worried about his lack of a quality breaking ball and he slid to the 13th round in the 2012 Draft. So far, PERSON has made those fears appear unfounded. He made quick work of the GPE League and earned a promotion to Double-A Arkansas in his first full professional season. PERSON throws his fastball in the low-90s and occasionally reaches back for a little extra velocity. His main weapon is his changeup, which is a plus offering. PERSON commands both of his pitches well and isn't afraid to challenge hitters. The ORGANIZATION have used him as a closer in the ORGANIZATION, but he profiles better as a set-up man in the ORGANIZATION."
Mike Nikorak,663841,0,19.1,2015,RHP,2020,"Nikorak exploded on the scene out of nowhere last summer, hitting 97 mph with a plus curveball in his first event, but he's been up-and-down this spring, with his velocity dipping into the 80's at times.",0,52,50,60,0,65,0,0,0,0,0,0,fg_2015 Draft,1899-12-30,0,0.0,0,"PERSON exploded on the scene out of nowhere last summer, hitting 97 mph with a plus curveball in his first event, but he's been up-and-down this spring, with his velocity dipping into the 80's at times."
Mike Nikorak,663841,0,18.3,2015,RHP,2019," One of the better high school pitchers in the 2015 Draft class, Nikorak went No. 27 overall to the Rockies and ended up getting a slightly over pick value bonus of $2.3 million.Nikorak started raising his profile with his performance at the Perfect Game National Showcase at the beginning of the summer before his senior season. When the eastern Pennsylvania native came out this spring once it thawed in the Northeast with the same 94-97 mph fastball he showed the previous summer, he cemented himself as a first-rounder. Though he struggled a bit with command and lost a tick or two as the spring wore on, he was still effective with his fastball thanks to plenty of run and sink. He shows the makings of a plus curveball at times and also flashes at least a solid changeup. An all-conference quarterback before he decided to focus on baseball, Nikorak is extremely athletic and has a lot of projection remaining in his lean 6-foot-5 frame.",0,55,55,60,0,65,0,0,0,0,0,0,mlbam,1996-09-16,0,0.0,0," One of the better high school pitchers in the 2015 Draft class, PERSON went No. 27 overall to the ORGANIZATION and ended up getting a slightly over pick value bonus of $2.3 million.PERSON started raising his profile with his performance at the ORGANIZATION at the beginning of the summer before his senior season. When the eastern GPE native came out this spring once it thawed in the LOCATION with the same 94-97 mph fastball he showed the previous summer, he cemented himself as a first-rounder. Though he struggled a bit with command and lost a tick or two as the spring wore on, he was still effective with his fastball thanks to plenty of run and sink. He shows the makings of a plus curveball at times and also flashes at least a solid changeup. An all-conference quarterback before he decided to focus on baseball, PERSON is extremely athletic and has a lot of projection remaining in his lean 6-foot-5 frame."
Mike Nikorak,663841,0,19.3,2016,RHP,2019,"Nikorak had the highest ceiling among prep pitchers in the 2015 Draft, but he lasted 27 picks because he was inconsistent at East Stroudsburg (Pa.) High and the industry is skittish about taking high school right-handers in the first round. After Colorado signed him for $2.3 million, he recorded an 11.72 ERA with 32 walks in 17 2/3 innings in Rookie ball. The Rockies view his rocky pro debut as growing pains rather than a cause for concern, and he didn't look nearly as overmatched when he returned to Grand Junction this summer.When Nikorak has his mechanics in sync, he can deliver ace-caliber stuff. He can sit in the low 90s with sink on his two-seam fastball and hit 97 with running life on his four-seamer. He also can show a hammer curveball in the low 80s and even flash a plus changeup.Nikorak is still growing into his 6-foot-5 frame and leaning to repeat his delivery and maintain a consistent arm slot. He also needs to get stronger to hold his stuff deeper into games. Youth is on his side because he's only 19, and so is the athleticism that made him an all-conference quarterback in high school before he opted to focus on baseball.",0,50,40,55,0,65,0,0,0,0,0,0,mlbam,1996-09-16,0,0.0,0,"PERSON had the highest ceiling among prep pitchers in the 2015 Draft, but he lasted 27 picks because he was inconsistent at FACILITY (Pa.) High and the industry is skittish about taking high school right-handers in the first round. After PERSON signed him for $2.3 million, he recorded an 11.72 ERA with 32 walks in 17 2/3 innings in GPE ball. The Rockies view his rocky pro debut as growing pains rather than a cause for concern, and he didn't look nearly as overmatched when he returned to GPE Junction this summer.When PERSON has his mechanics in sync, he can deliver ace-caliber stuff. He can sit in the low 90s with sink on his two-seam fastball and hit 97 with running life on his four-seamer. He also can show a hammer curveball in the low 80s and even flash a plus changeup.PERSON is still growing into his 6-foot-5 frame and leaning to repeat his delivery and maintain a consistent arm slot. He also needs to get stronger to hold his stuff deeper into games. Youth is on his side because he's only 19, and so is the athleticism that made him an all-conference quarterback in high school before he opted to focus on baseball."
Mike Nikorak,663841,0,20.3,2017,RHP,2020,"Nikorak had as high a ceiling as any prep pitcher in the 2015 Draft, though an inconsistent senior season mitigated his at-times spectacular showcase performance from the previous summer and dropped him to the 27th overall pick. After signing for $2.3 million, he walked 32 batters and recorded an 11.72 ERA in 17 2/3 innings at Rookie-level Grand Junction. He returned there last summer and while he wasn't as overmatched, he still struggled to find the strike zone and display the stuff that made him a first-rounder.When Nikorak can keep his delivery together, he can sit in the low 90s with sink on his two-seam fastball, reach 97 mph with his four-seamer, spin a hammer curveball in the low 80s and flash a plus changeup. But he has trouble repeating his mechanics and sometimes pitches tentatively, resulting in heaters sitting around 90 mph and diminished secondary stuff.If Nikorak can repeat his delivery, maintain a consistent arm slot and recapture the arsenal he has shown in the past, he still could become a frontline starter. The Rockies saw positive signs during instructional league and early in Spring Training, which offers hope that he'll figure it out, as do his youth and the athleticism that made him an all-conference quarterback in high school. But he injured his elbow and had Tommy John surgery in mid-April, so he won't be able to make any progress until he returns to the mound in 2018.",0,50,45,55,0,60,0,0,0,0,0,0,mlbam,1996-09-16,0,0.0,0,"PERSON had as high a ceiling as any prep pitcher in the 2015 Draft, though an inconsistent senior season mitigated his at-times spectacular showcase performance from the previous summer and dropped him to the 27th overall pick. After signing for $2.3 million, he walked 32 batters and recorded an 11.72 ERA in 17 2/3 innings at ORGANIZATION. He returned there last summer and while he wasn't as overmatched, he still struggled to find the strike zone and display the stuff that made him a first-rounder.When PERSON can keep his delivery together, he can sit in the low 90s with sink on his two-seam fastball, reach 97 mph with his four-seamer, spin a hammer curveball in the low 80s and flash a plus changeup. But he has trouble repeating his mechanics and sometimes pitches tentatively, resulting in heaters sitting around 90 mph and diminished secondary stuff.If PERSON can repeat his delivery, maintain a consistent arm slot and recapture the arsenal he has shown in the past, he still could become a frontline starter. The ORGANIZATION saw positive signs during instructional league and early in GPE Training, which offers hope that he'll figure it out, as do his youth and the athleticism that made him an all-conference quarterback in high school. But he injured his elbow and had PERSON surgery in mid-April, so he won't be able to make any progress until he returns to the mound in 2018."
Mike Nikorak,663841,0,18.3,2015,RHP,0,"Nikorak raised his profile with his performance at the first showcase event on the summer circuit. He came out throwing 94-97 mph at the Perfect Game National and some scouts thought he was as impressive as any prep pitcher early in the summer. After having to wait for the Northeast to thaw, he initially picked up right where he left off, moving up boards as one of the more intriguing prep arms in the class. Nikorak came out this spring sporting the same 94-97 mph fastball he showed early last summer, with a free and easy delivery. Even though he lost a tick or two and struggled a bit with command as the spring wore on, the heater is still effective because it features plenty of run and sink. He shows the makings of a plus curveball at times and also flashes at least a solid changeup. An all-conference quarterback before he decided to focus on baseball, Nikorak is extremely athletic and has a lot of projection remaining in his lean 6-foot-5 frame. He has committed to Alabama.",0,55,55,60,0,65,0,0,0,0,0,0,mlbam,1899-12-30,0,0.0,0,"PERSON raised his profile with his performance at the first showcase event on the summer circuit. He came out throwing 94-97 mph at the ORGANIZATION and some scouts thought he was as impressive as any prep pitcher early in the summer. After having to wait for the GPE to thaw, he initially picked up right where he left off, moving up boards as one of the more intriguing prep arms in the class. PERSON came out this spring sporting the same 94-97 mph fastball he showed early last summer, with a free and easy delivery. Even though he lost a tick or two and struggled a bit with command as the spring wore on, the heater is still effective because it features plenty of run and sink. He shows the makings of a plus curveball at times and also flashes at least a solid changeup. An all-conference quarterback before he decided to focus on baseball, PERSON is extremely athletic and has a lot of projection remaining in his lean 6-foot-5 frame. He has committed to GPE."
Mike Ohlman,572000,10347,24.0,2015,C,2016,"Signed for $995,000 as an 11th-round pick in 2009, Ohlman never really got going offensively in the Orioles system with the exception of winning the high Class A Carolina League batting title with a .313 average in 2013. After he slumped again in 2014, Baltimore sold him to the Cardinals this February. He has performed well in Double-A for his new organization, creating hope that he could contribute as backup catcher in the big leagues.When Ohlman keeps his right-handed swing from getting too long and doesn't try to pull everything, he can be effective at the plate. He has some pop and draws his share of walks. Ohlman has made himself into a decent receiver and has an average arm. He's bigger than most catchers at 6-foot-5, which can hamper his efforts to block pitches in the dirt.",50,0,0,0,0,0,45,45,45,20,0,0,mlbam,1990-12-14,2017,26.07,0,"Signed for $995,000 as an 11th-round pick in 2009, PERSON never really got going offensively in the ORGANIZATION system with the exception of winning the high Class A ORGANIZATION League batting title with a .313 average in 2013. After he slumped again in 2014, PERSON sold him to the ORGANIZATION this February. He has performed well in Double-A for his new organization, creating hope that he could contribute as backup catcher in the big leagues.When PERSON keeps his right-handed swing from getting too long and doesn't try to pull everything, he can be effective at the plate. He has some pop and draws his share of walks. PERSON has made himself into a decent receiver and has an average arm. He's bigger than most catchers at 6-foot-5, which can hamper his efforts to block pitches in the dirt."
Mike Olt,592609,10698,24.3,2013,3B,2013,"Olt entered the 2013 season seemingly ready for a big league job, but there was no room on the Rangers' Opening Day roster. Then Olt had problems with blurry vision that caused him to get off to a bad start and miss the entire month of May. He bounced back in June, regaining his power stroke, before being dealt to the Cubs in the Matt Garza trade in July. His hands, range and arm, the last of which being his best defensive tool, all play very well at third, though he's seen time at first and in the outfield as well. Olt may not hit for a really high average, and fans should be prepared for a good amount of strikeouts, but he'll also draw a ton of walks and is a better all-around hitter than many anticipated. The power is legit, too, and it's not a projection. Assuming healthy, he should be ready to hit in Wrigley Field soon.Bernie Pleskoff's scouting report Â»",60,0,0,0,0,0,50,50,60,30,0,0,mlbam,1988-08-27,2012,23.36,1,"PERSON entered the 2013 season seemingly ready for a big league job, but there was no room on the ORGANIZATION' Opening Day roster. Then PERSON had problems with blurry vision that caused him to get off to a bad start and miss the entire month of May. He bounced back in June, regaining his power stroke, before being dealt to the ORGANIZATION in the ORGANIZATION trade in July. His hands, range and arm, the last of which being his best defensive tool, all play very well at third, though he's seen time at first and in the outfield as well. PERSON may not hit for a really high average, and fans should be prepared for a good amount of strikeouts, but he'll also draw a ton of walks and is a better all-around hitter than many anticipated. The power is legit, too, and it's not a projection. Assuming healthy, he should be ready to hit in GPE PERSON soon.Bernie PERSON's scouting report Â»"
Mike Papi,596068,0,22.3,2015,1B,2017,"  Papi had a productive college career at Virginia and helped the Cavaliers to a runner-up finish at the 2014 College World Series. Scouts viewed him as an advanced hitter, and the Indians agreed, sending him to low Class A Lake County for his professional debut after he signed for $1.25 million as a supplemental first-rounder. At Virginia, Papi was one of the best hitters in college baseball. He showed excellent plate discipline and pitch recognition, hit line drives to all fields with a balance left-handed swing and displayed promising power potential. Outside of drawing walks, he hasn't looked like the same guy as a pro, striking out more than expected and often making weak contact when he puts the ball in play.Papi primarily played first base as a junior, but the Indians returned him to the outfield, where he played earlier in his career. His arm and athleticism are both good enough to make him a capable corner outfielder.",60,0,0,0,0,0,50,50,45,45,0,0,mlbam,1992-09-19,0,0.0,0,"  PERSON had a productive college career at GPE and helped the ORGANIZATION to a runner-up finish at the 2014 College World Series. PERSON viewed him as an advanced hitter, and the GPE agreed, sending him to low Class A Lake County for his professional debut after he signed for $1.25 million as a supplemental first-rounder. At GPE, PERSON was one of the best hitters in college baseball. He showed excellent plate discipline and pitch recognition, hit line drives to all fields with a balance left-handed swing and displayed promising power potential. Outside of drawing walks, he hasn't looked like the same guy as a pro, striking out more than expected and often making weak contact when he puts the ball in play.PERSON primarily played first base as a junior, but the GPE returned him to the outfield, where he played earlier in his career. His arm and athleticism are both good enough to make him a capable corner outfielder."
